ENTREZID	SYMBOL
677809	SNORA24
8492	PRSS12
729218	LOC729218
57721	METTL14
9871	SEC24D
54532	USP53
401152	C4orf3
401149	LINC01061
645513	SEPTIN7P14
8654	PDE5A
4085	MAD2L1
79931	TNIP3
308	ANXA5
5393	EXOSC9
890	CCNA2
55212	BBS7
84162	BLTP1
166379	BBS12
11162	NUDT6
166378	AFG2A
10252	SPRY1
57182	ANKRD50
79633	FAT4
27152	INTU
22824	HSPA4L
10733	PLK4
256471	MFSD8
80167	ABHD18
55132	LARP1B
10424	PGRMC2
79960	JADE1
132320	SCLT1
132321	C4orf33
23657	SLC7A11
25819	NOCT
1998	ELF2
4717	NDUFC1
80155	NAA15
83452	RAB33B
80854	SETD7
4258	MGST2
55534	MAML3
60592	SCOC
1047	CLGN
255520	ELMOD2
23158	TBC1D9
27309	ZNF330
100507639	LINC02432
3600	IL15
8821	INPP4B
84640	USP38
2549	GAB1
8467	SMARCA5
441046	GUSBP5
10393	ANAPC10
6059	ABCE1
54726	OTUD4
4086	SMAD1
166785	MMAA
152485	ZNF827
11157	LSM6
84068	SLC10A7
55751	TMEM184C
90826	PRMT9
79658	ARHGAP10
987	LRBA
6189	RPS3A
152503	SH3D19
729830	FHIP1A
5188	GATB
55294	FBXW7
54553	MIR4453HG
201799	TMEM154
27236	ARFIP1
85462	FHDC1
23321	TRIM2
303	ANXA2P1
84057	MND1
23240	TMEM131L
7097	TLR2
5356	PLRG1
79884	MAP9
2983	GUCY1B1
56034	PDGFC
51313	GASK1B
55314	TMEM144
201725	C4orf46
2110	ETFDH
5481	PPID
57600	FNIP2
9693	RAPGEF2
92345	NAF1
55319	TMA16
55016	MARCHF1
23520	ANP32CP
201931	TMEM192
11275	KLHL2
6307	MSMO1
1363	CPE
50859	SPOCK3
11199	ANXA10
55601	DDX60
91351	DDX60L
23022	PALLD
84869	CBR4
57630	SH3RF1
4750	NEK1
1182	CLCN3
54969	HPF1
51166	AADAT
51809	GALNT7
3148	HMGB2
8819	SAP30
26269	FBXO8
80817	CEP44
3248	HPGD
116966	WDR17
60559	SPCS3
7424	VEGFC
55247	NEIL3
175	AGA
1635	DCTD
80014	WWC2
55602	CDKN2AIP
3622	ING2
201965	RWDD4
60684	TRAPPC11
3660	IRF2
836	CASP3
201973	PRIMPOL
79682	CENPU
2180	ACSL1
291	SLC25A4
57587	CFAP97
83891	SNX25
55805	LRP2BP
353322	ANKRD37
55325	UFSP2
8470	SORBS2
7098	TLR3
285440	CYP4V2
2195	FAT1
133957	CCDC127
6389	SDHA
10016	PDCD6
57491	AHRR
116349	EXOC3-AS1
11336	EXOC3
6550	SLC9A3
100288152	SLC9A3-AS1
55722	CEP72
11076	TPPP
101929895	NA
65980	BRD9
9319	TRIP13
10723	SLC12A7
7015	TERT
81037	CLPTM1L
79888	LPCAT1
728609	SDHAP3
728613	PDCD6P1
64979	MRPL36
4726	NDUFS6
170690	ADAMTS16
23379	ICE1
84246	MED10
54888	NSUN2
6715	SRD5A1
11044	TENT4A
4552	MTRR
79072	FASTKD3
9037	SEMA5A
134145	ATPSCKMT
22948	CCT5
134147	CMBL
10299	MARCHF6
651746	ANKRD33B
1611	DAP
1767	DNAH5
7204	TRIO
54491	OTULINL
90268	OTULIN
56172	ANKH
100130744	LOC100130744
90441	ZNF622
4651	MYO10
10409	BASP1
728411	GUSBP1
100506217	NA
1004	CDH6
29102	DROSHA
55322	C5orf22
23037	PDZD2
64083	GOLPH3
54545	MTMR12
51663	ZFR
10923	SUB1
4883	NPR3
6897	TARS1
81792	ADAMTS12
23600	AMACR
114899	C1QTNF3
26064	RAI14
5810	RAD1
55299	BRIX1
134218	DNAJC21
79925	SPEF2
3575	IL7R
92255	LMBRD2
6502	SKP2
133686	NADK2
6507	SLC1A3
646719	NIPBL-DT
25836	NIPBL
65250	CPLANE1
9631	NUP155
55100	WDR70
3977	LIFR
100506495	LIFR-AS1
9180	OSMR
253260	RICTOR
2533	FYB1
1601	DAB2
5734	PTGER4
23548	TTC33
5562	PRKAA1
100506548	NA
6167	RPL37
84674	CARD6
5019	OXCT1
285636	RIMOC1
26272	FBXO4
100129792	CCDC152
6414	SELENOP
643977	FLJ32255
648987	ANXA2R-OT1
153684	ANXA2R-AS1
100132356	LOC100132356
100506639	LOC100506639
7690	ZNF131
3157	HMGCS1
56477	CCL28
64417	TMEM267
375444	C5orf34
10605	PAIP1
100652772	NNT-AS1
23530	NNT
10884	MRPS30
133418	EMB
79668	PARP8
3670	ISL1
53918	PELO
3672	ITGA1
3673	ITGA2
4338	MOCS2
257396	MOCS2-DT
10468	FST
4724	NDUFS4
54622	ARL15
112574	SNX18
493869	GPX8
345643	MCIDAS
10309	CCNO
54505	DHX29
23517	MTREX
8611	PLPP1
153129	SLC38A9
133396	IL31RA
3572	IL6ST
4214	MAP3K1
133383	SETD9
166968	MIER3
65056	GPBP1
345651	ACTBL2
10769	PLK2
5144	PDE4D
55789	DEPDC1B
79993	ELOVL7
1161	ERCC8
91942	NDUFAF2
643155	SMIM15
57688	ZSWIM6
3796	KIF2A
27292	DIMT1
51194	IPO11
285672	SREK1IP1
10283	CWC27
11174	ADAMTS6
64105	CENPK
23398	PPWD1
373	TRIM23
80006	TRAPPC13
54557	SGTB
57486	NLN
55914	ERBIN
140890	SREK1
375449	MAST4
101928794	MAST4-AS1
5295	PIK3R1
64924	SLC30A5
891	CCNB1
64946	CENPH
92259	MRPS36
5884	RAD17
153562	MARVELD2
100506658	OCLN
728340	GTF2H2C
653238	GTF2H2B
64087	MCCC2
4131	MAP1B
23107	MRPS27
79810	PTCD2
3842	TNPO1
115548	FCHO2
134285	TMEM171
2297	FOXD1
689	BTF3
57763	ANKRA2
84135	UTP15
64283	ARHGEF28
8507	ENC1
3074	HEXB
84340	GFM2
10412	NSA2
26049	FAM169A
3156	HMGCR
10087	CERT1
51426	POLK
134359	POC5
22987	SV2C
2149	F2R
2150	F2RL1
55109	AGGF1
84327	ZBED3
8622	PDE8B
55255	WDR41
6902	TBCA
105379045	NA
8546	AP3B1
728769	SCAMP1-AS1
9522	SCAMP1
10184	LHFPL2
411	ARSB
133746	JMY
9456	HOMER1
167153	TENT2
345778	MTX3
256987	SERINC5
441089	CRSP8P
9765	ZFYVE16
1719	DHFR
4437	MSH3
5924	RASGRF2
100131067	CKMT2-AS1
84240	ZCCHC9
23635	SSBP2
83734	ATG10
6228	RPS23
153339	TMEM167A
7518	XRCC4
1350	COX7C
101929380	LOC101929380
5921	RASA1
902	CCNH
153396	TMEM161B
100505894	TMEM161B-DT
4208	MEF2C
1070	CETN3
153364	MBLAC2
10622	POLR3G
116068	LYSMD3
84059	ADGRV1
100505994	LUCAT1
57561	ARRDC3
441094	NR2F1-AS1
7025	NR2F1
83989	ARB2A
285600	KIAA0825
84250	SLF1
79772	MCTP1
9652	SKIC3
153642	ARSK
285601	GPR150
22836	RHOBTB3
2745	GLRX
22936	ELL2
831	CAST
51752	ERAP1
64167	ERAP2
4012	LNPEP
55781	RIOK2
285704	RGMB
1105	CHD1
345757	FAM174A
5066	PAM
54826	GIN1
23262	PPIP5K2
90355	MACIR
83594	NUDT12
1946	EFNA5
64839	FBXL17
2241	FER
9867	PJA2
4124	MAN2A1
91137	SLC25A46
85480	TSLP
134430	WDR36
134429	STARD4
9315	NREP
64097	EPB41L4A
114915	EPB41L4A-AS1
324	APC
6728	SRP19
7905	REEP5
167227	DCP2
4163	MCC
64848	YTHDC2
55521	TRIM36
5229	PGGT1B
153733	CCDC112
56929	FEM1C
51014	TMED7
9140	ATG12
1176	AP3S1
51397	COMMD10
285605	DTWD2
100422885	MIR1244-2
1657	DMXL1
25816	TNFAIP8
3295	HSD17B4
153443	SRFBP1
4015	LOX
9627	SNCAIP
6643	SNX2
28966	SNX24
5480	PPIC
153241	CEP120
1456	CSNK1G3
57507	ZNF608
65983	GRAMD2B
501	ALDH7A1
51808	PHAX
4001	LMNB1
115123	MARCHF3
401207	C5orf63
133619	PRRC1
644873	SLC12A2-DT
6558	SLC12A2
51015	ISOC1
3094	HINT1
90624	LYRM7
56990	CDC42SE2
51735	RAPGEF6
96459	FNIP1
1437	CSF2
8974	P4HA2
6583	SLC22A4
553103	MIR3936HG
6584	SLC22A5
3659	IRF1
10111	RAD50
11127	KIF3A
23176	SEPTIN8
134549	SHROOM1
27089	UQCRQ
27125	AFF4
54819	ZCCHC10
3308	HSPA4
56951	C5orf15
7416	VDAC1
6932	TCF7
6500	SKP1
5515	PPP2CA
7320	UBE2B
91368	CDKN2AIPNL
101927934	LINC01843
23338	JADE2
51128	SAR1B
10802	SEC24A
819	CAMLG
9879	DDX46
134553	C5orf24
79770	TXNDC15
84105	PCBD2
347732	CATSPER3
5307	PITX1
100996485	PITX1-AS1
9555	MACROH2A1
9547	CXCL14
7045	TGFBI
4090	SMAD5
6695	SPOCK1
26249	KLHL3
10949	HNRNPA0
51306	FAM13B
10902	BRD8
10112	KIF20A
8697	CDC23
995	CDC25C
51307	FAM53C
51780	KDM3B
1958	EGR1
2107	ETF1
3313	HSPA9
1495	CTNNA1
64374	SIL1
724102	SNHG4
9782	MATR3
51247	PAIP2
389333	PROB1
202051	SPATA24
202052	DNAJC18
340061	STING1
7322	UBE2D2
51523	CXXC5
100505636	MALINC1
5813	PURA
492311	IGIP
84418	CYSTM1
5201	PFDN1
1839	HBEGF
404734	ANKHD1-EIF4EBP3
10011	SRA1
10307	APBB3
113829	SLC35A4
55374	TMCO6
929	CD14
4695	NDUFA2
3550	IK
54853	WDR55
373863	DND1
3035	HARS1
23438	HARS2
153527	ZMAT2
56136	PCDHA13
56134	PCDHAC2
56133	PCDHB2
56123	PCDHB13
56122	PCDHB14
56121	PCDHB15
6879	TAF7
56111	PCDHGA4
56103	PCDHGB2
56106	PCDHGA10
5098	PCDHGC3
1729	DIAPH1
8841	HDAC3
285613	RELL2
89848	FCHSD1
64411	ARAP3
5097	PCDH1
9812	DELE1
9604	RNF14
10007	GNPDA1
80762	NDFIP1
81848	SPRY4
23092	ARHGAP26
2908	NR3C1
81555	YIPF5
153768	PRELID2
153769	SH3RF2
51520	LARS1
54439	RBM27
10915	TCERG1
1809	DPYSL3
11005	SPINK5
81545	FBXO38
154	ADRB2
79628	SH3TC2
22885	ABLIM3
134265	AFAP1L1
134266	GRPEL2
78991	PCYOX1L
1452	CSNK1A1
389337	ARHGEF37
133522	PPARGC1B
1836	SLC26A2
81789	TIGD6
22993	HMGXB3
6949	TCOF1
6208	RPS14
3340	NDST1
11346	SYNPO
55696	RBM22
51164	DCTN4
85027	SMIM3
91975	ZNF300
2878	GPX3
10318	TNIP1
309	ANXA6
26112	CCDC69
2760	GM2A
206358	SLC36A1
2196	FAT2
475	ATOX1
100652758	LOC100652758
10146	G3BP1
10827	FAM114A2
4238	MFAP3
55568	GALNT10
386627	SAP30L-AS1
79685	SAP30L
23367	LARP1
10826	FAXDC2
9337	CNOT8
25929	GEMIN5
29093	MRPL22
285643	KIF4B
9443	MED7
348938	NIPAL4
54974	THG1L
134353	LSM11
9685	CLINT1
153830	RNF145
134510	UBLCP1
7265	TTC1
114825	PWWP2A
79616	CCNJL
63920	FAM200C
10569	SLU7
9232	PTTG1
23120	ATP10B
2566	GABRG2
900	CCNG1
134492	NUDCD2
3161	HMMR
27430	MAT2B
23286	WWC1
5917	RARS1
79646	PANK3
54908	SPDL1
100131897	INSYN2B
2568	GABRP
64901	RANBP17
4869	NPM1
23291	FBXW11
6793	STK10
92181	UBTD2
285590	SH3PXD2B
1843	DUSP1
57222	ERGIC1
51121	RPL26L1
8992	ATP6V0E1
153222	CREBRF
662	BNIP1
91272	BOD1
80315	CPEB4
4488	MSX2
94081	SFXN1
84321	THOC3
375484	SIMC1
57179	KIAA1191
285598	ARL10
51491	NOP16
192286	HIGD2A
1212	CLTB
23197	FAF2
22838	RNF44
114787	GPRIN1
26262	TSPAN17
51720	UIMC1
23567	ZNF346
2264	FGFR4
64324	NSD1
53917	RAB24
27166	PRELID1
83463	MXD3
10960	LMAN2
10636	RGS14
2161	F12
2870	GRK6
80758	PRR7
1627	DBN1
9260	PDLIM7
79930	DOK3
51428	DDX41
54540	FAM193B
54732	TMED9
11285	B4GALT7
202181	SIMC1P1
23138	N4BP3
64777	RMND5B
55651	NHP2
3182	HNRNPAB
85007	PHYKPL
57396	CLK4
6940	ZNF354A
729522	AACSP1
117608	ZNF354B
30832	ZNF354C
80230	RUFY1
3187	HNRNPH1
821	CANX
9794	MAML1
11282	MGAT4B
8878	SQSTM1
51149	MRNIP
23061	TBC1D9B
55819	RNF130
5601	MAPK9
9945	GFPT2
57472	CNOT6
4245	MGAT1
100859930	HEIH
729678	LINC00847
643836	ZFP62
81786	TRIM7
90933	TRIM41
10399	RACK1
619571	SNORD96A
101928649	CTC-338M12.4
84851	TRIM52
100507602	TRIM52-AS1
56940	DUSP22
105375104	NA
3662	IRF4
55770	EXOC2
94234	FOXQ1
101927703	FOXCUT
2296	FOXC1
2762	GMDS
100508120	GMDS-DT
56897	WRNIP1
1992	SERPINB1
5272	SERPINB9
5269	SERPINB6
4835	NQO2
401233	HTATSF1P2
8737	RIPK1
670	BPHL
7280	TUBB2A
389362	PSMG4
63027	SLC22A23
221749	PXDC1
26240	FAM50B
8899	PRPF4B
10455	ECI2
9425	CDYL
10799	RPP40
57128	LYRM4
648791	PPP1R3G
10667	FARS2
6239	RREB1
6745	SSR1
83732	RIOK1
1832	DSP
154007	SNRNP48
654	BMP6
81567	TXNDC5
9521	EEF1E1
51000	SLC35B3
7020	TFAP2A
2651	GCNT2
55003	PAK1IP1
51522	TMEM14C
81853	TMEM14B
4117	MAK
221710	SMIM13
4739	NEDD9
84830	ADTRP
3096	HIVEP1
1906	EDN1
51256	TBC1D7
54438	GFOD1
23408	SIRT5
51406	NOL7
10048	RANBP9
63933	MCUR1
9308	CD83
3720	JARID2
84062	DTNBP1
29116	MYLIP
6310	ATXN1
101928433	ATXN1-AS1
10486	CAP2
51439	FAM8A1
9972	NUP153
63971	KIF13A
378884	NHLRC1
7172	TPMT
221656	KDM1B
7913	DEK
255488	RNF144B
154141	MBOAT1
1871	E2F3
54901	CDKAL1
6659	SOX4
57380	MRS2
7915	ALDH5A1
51567	TDP2
55856	ACOT13
81688	C6orf62
51053	GMNN
55604	CARMIL1
10475	TRIM38
3006	H1-2
3077	HFE
8347	H2BC4
8334	H2AC6
3017	H2BC5
8353	H3C6
8365	H4C8
11118	BTN3A2
10385	BTN2A2
11119	BTN3A1
54718	BTN2A3P
10384	BTN3A3
11120	BTN2A1
493812	HCG11
10473	HMGN4
29777	ABT1
79692	ZNF322
8970	H2BC11
8969	H2AC11
85236	H2BC12
10279	PRSS16
7754	ZNF204P
346157	ZNF391
7738	ZNF184
100507173	LINC01012
8357	H3C10
7718	ZNF165
221584	ZSCAN12P1
80345	ZSCAN16
7745	ZKSCAN8
651302	ZKSCAN8P1
7746	ZSCAN9
222699	TOB2P1
387032	ZKSCAN4
7741	ZSCAN26
84547	PGBD1
64288	ZSCAN31
80317	ZKSCAN3
9753	ZSCAN12
3105	HLA-A
7916	PRRC2A
7920	ABHD16A
23564	DDAH2
629	CFB
10554	AGPAT1
5089	PBX2
6891	TAP2
6046	BRD2
578	BAK1
3710	ITPR3
84300	UQCC2
221496	LEMD2
3159	HMGA1
221491	SMIM29
11165	NUDT3
6204	RPS10
25803	SPDEF
64771	ILRUN
6631	SNRPC
54887	BLTP3A
6882	TAF11
23294	ANKS1A
7629	ZNF76
50619	DEF6
5467	PPARD
2178	FANCE
4736	RPL10A
7005	TEAD3
2289	FKBP5
6732	SRPK1
1432	MAPK14
5603	MAPK13
27154	BRPF3
222658	KCTD20
11329	STK38
6428	SRSF3
101154753	PANDAR
1026	CDKN1A
57699	CPNE5
51645	PPIL1
221477	C6orf89
23787	MTCH1
221472	FGD2
5292	PIM1
55633	TBC1D22B
9025	RNF8
23070	CMTR1
154467	CCDC167
266727	MDGA1
60685	ZFAND3
114781	BTBD9
2739	GLO1
55776	SAYSD1
8645	KCNK5
4337	MOCS1
221443	OARD1
4800	NFYA
221442	ADCY10P1
116113	FOXP4
4188	MDFI
7942	TFEB
10817	FRS3
29964	PRICKLE4
100188893	TOMM6
25862	USP49
9477	MED20
705	BYSL
896	CCND3
129685	TAF8
647024	C6orf132
55173	MRPS10
55809	TRERF1
23304	UBR2
6903	TBCC
23506	BICRAL
285855	RPL7L1
10695	CNPY3
27232	GNMT
5190	PEX6
4201	MEA1
5528	PPP2R5D
116138	KLHDC3
88745	RRP36
9820	CUL7
51069	MRPL2
89953	KLC4
5754	PTK7
6722	SRF
23113	CUL9
10591	DNPH1
24149	ZNF318
89845	ABCC10
65989	DLK2
93643	TJAP1
25844	YIPF3
9533	POLR1C
57510	XPO5
5429	POLH
54676	GTPBP2
9587	MAD2L1BP
55168	MRPS18A
7422	VEGFA
101929705	SCIRT
221416	LINC03040
64928	MRPL14
55362	TMEM63B
2030	SLC29A1
3326	HSP90AB1
347734	SLC35B2
4794	NFKBIE
57505	AARS2
988	CDC5L
8464	SUPT3H
860	RUNX2
9481	SLC25A27
266977	ADGRF1
27242	TNFRSF21
23607	CD2AP
221393	ADGRF4
4594	MMUT
55166	CENPQ
135398	C6orf141
5314	PKHD1
4172	MCM3
85315	PAQR8
114327	EFHC1
9697	TRAM2
401264	TRAM2-AS1
730101	LOC730101
28978	TMEM14A
125050	RN7SK
22858	CILK1
26268	FBXO9
60481	ELOVL5
2729	GCLC
55227	LRRC1
222584	FAM83B
667	DST
221336	BEND6
57691	KIAA1586
26036	ZNF451
9532	BAG2
51715	RAB23
5558	PRIM2
375513	GUSBP4
7803	PTP4A1
23469	PHF3
346007	EYS
55788	LMBRD1
101928353	LINC01610
57579	FAM135A
135154	SDHAF4
60682	SMAP1
79627	OGFRL1
79940	LINC00472
80759	KHDC1
115004	CGAS
25821	MTO1
1915	EEF1A1
26503	SLC17A5
135228	CD109
1303	COL12A1
1347	COX7A2
55754	TMEM30A
26054	SENP6
4646	MYO6
134728	IRAK1BP1
55023	PHIP
9324	HMGN3
100288198	HMGN3-AS1
167691	LCA5
105377866	NA
83699	SH3BGRL2
7272	TTK
594	BCKDHB
55603	TENT5A
25998	IBTK
7162	TPBG
90025	UBE3D
23033	DOP1A
5238	PGM3
112611	RWDD2A
4199	ME1
134701	RIPPLY2
51167	CYB5R4
22832	CEP162
4907	NT5E
57231	SNX14
10492	SYNCRIP
387066	SNHG5
1081	CGA
23036	ZNF292
57150	SMIM8
206412	C6orf163
10559	SLC35A1
57038	RARS2
23595	ORC3
55122	AKIRIN2
8732	RNGTT
10957	PNRC1
135293	PM20D2
51465	UBE2J1
22881	ANKRD6
57226	LYRM2
23195	MDN1
9994	CASP8AP2
60468	BACH2
6885	MAP3K7
2045	EPHA7
79694	MANEA
23376	UFL1
81491	GPR63
29078	NDUFAF4
253714	MMS22L
26235	FBXL4
84553	FAXC
51805	COQ3
25957	PNISR
101927365	PNISR-AS1
85015	USP45
100130890	TSTD3
892	CCNC
59336	PRDM13
10973	ASCC3
2898	GRIK2
57531	HACE1
389421	LIN28B
64208	POPDC3
5550	PREP
639	PRDM1
9474	ATG5
202	CRYBG1
84816	RTN4IP1
55278	QRSL1
100133941	CD24
51250	MTRES1
57673	BEND3
57107	PDSS2
55084	SOBP
11231	SEC63
28962	OSTM1
8724	SNX3
246269	AFG1L
2309	FOXO3
84071	ARMC2
27244	SESN1
285753	CEP57L1
8763	CD164
6610	SMPD2
64780	MICAL1
9841	ZBTB24
221264	AK9
9896	FIG4
8936	WASF1
51362	CDC40
23097	CDK19
262	AMD1
112495	GTF3C6
84154	RPF2
91749	MFSD4B
5980	REV3L
643749	TRAF3IP2-AS1
10758	TRAF3IP2
2534	FYN
51175	TUBE1
101927686	LINC02541
4082	MARCKS
3066	HDAC2
2444	FRK
221294	NT5DC1
23270	TSPYL4
7259	TSPYL1
29940	DSE
441168	CALHM6
51389	RWDD1
345895	RSPH4A
221302	ZUP1
3841	KPNA5
285761	DCBLD1
57120	GOPC
116150	NUS1
387119	CEP85L
254394	MCM9
25842	ASF1A
4121	MAN1A1
221322	TBC1D32
2697	GJA1
3298	HSF2
57515	SERINC1
5570	PKIB
10924	SMPDL3A
154215	NKAIN2
154214	RNF217
7164	TPD52L1
51020	HDDC2
135112	NCOA7
135114	HINT3
60487	TRMT11
387103	CENPW
81847	RNF146
55862	ECHDC1
387104	MTCL3
5796	PTPRK
3908	LAMA2
93663	ARHGAP18
84456	L3MBTL3
2037	EPB41L2
9465	AKAP7
9439	MED23
5167	ENPP1
1490	CCN2
8417	STX7
8876	VNN1
8875	VNN2
116843	SLC18B1
6206	RPS12
2070	EYA4
100507308	TARID
9519	TBPL1
154091	SLC2A12
6446	SGK1
10767	HBS1L
4602	MYB
54806	AHI1
113115	MTFR2
9774	BCLAF1
9053	MAP7
4217	MAP3K5
5191	PEX7
53832	IL20RA
3459	IFNGR1
100130476	WAKMAR2
7128	TNFAIP3
64065	PERP
57221	ARFGEF3
23593	HEBP2
57224	NHSL1
441172	NHSL1-AS1
25901	CCDC28A
85021	REPS1
58527	ABRACL
51696	HECA
10370	CITED2
51534	VTA1
57211	ADGRG6
3097	HIVEP2
51390	AIG1
134637	ADAT2
8504	PEX3
2519	FUCA2
9749	PHACTR2
84946	LTV1
5325	PLAGL1
83443	SF3B5
8676	STX11
7402	UTRN
7957	EPM2A
84085	FBXO30
257218	SHPRH
10981	RAB32
134957	STXBP5
389432	SAMD5
23328	SASH1
10090	UST
23118	TAB2
85313	PPIL4
116254	GINM1
645958	RPS18P9
11104	KATNA1
9113	LATS1
348995	NUP43
5110	PCMT1
84918	LRP11
135250	RAET1E
353091	RAET1G
80328	ULBP2
646024	RAET1K
154064	RAET1L
79465	ULBP3
81706	PPP1R14C
57480	PLEKHG1
25902	MTHFD1L
9590	AKAP12
57621	ZBTB2
55005	RMND1
79624	ARMT1
23345	SYNE1
26271	FBXO5
54516	MTRF1L
26575	RGS17
26034	IPCEF1
154043	CNKSR3
22828	SCAF8
26230	TIAM2
51106	TFB1M
49861	CLDN20
57492	ARID1B
729515	TMEM242
79683	ZDHHC14
51429	SNX9
8871	SYNJ2
84947	SERAC1
404672	GTF2H5
56995	TULP4
57583	TMEM181
6993	DYNLT1
94120	SYTL3
7430	EZR
83861	RSPH3
6648	SOD2
9589	WTAP
39	ACAT2
6950	TCP1
29074	MRPL18
3482	IGF2R
729603	CHP1P2
6581	SLC22A3
80350	LPAL2
4216	MAP3K4
56895	AGPAT4
9444	QKI
113402	SFT2D1
51660	MPC1
6196	RPS6KA2
8635	RNASET2
11116	CEP43
4301	AFDN
253769	WDR27
387263	C6orf120
55274	PHF10
55780	ERMARD
5689	PSMB1
6908	TBP
5134	PDCD2
5154	PDGFA
5575	PRKAR1B
54919	DNAAF5
23353	SUN1
51608	GET4
11033	ADAP1
90639	COX19
84310	C7orf50
90637	ZFAND2A
101927021	ZFAND2A-DT
79778	MICALL2
26173	INTS1
7975	MAFK
100128653	LOC100128653
202915	TMEM184A
84262	PSMG3
101927125	ELFN1-AS1
8379	MAD1L1
29960	MRM2
4521	NUDT1
29886	SNX8
8662	EIF3B
55501	CHST12
101927181	NA
3955	LFNG
221927	BRAT1
23288	IQCE
80727	TTYH3
2768	GNA12
84433	CARD11
221937	FOXK1
9907	AP5Z1
441191	RNF216P1
57786	RBAK
26100	WIPI2
84629	TNRC18
80028	FBXL18
60	ACTB
6624	FSCN1
54476	RNF216
51622	CCZ1
5395	PMS2
7965	AIMP2
27102	EIF2AK1
84132	USP42
9265	CYTH3
84792	FAM220A
5879	RAC1
221955	DAGLB
11014	KDELR2
55146	ZDHHC4
79034	INTS15
100131017	ZNF316
7559	ZNF12
441194	PMS2CL
221960	CCZ1B
56913	C1GALT1
340267	COL28A1
101927391	MIOS-DT
54468	MIOS
6119	RPA3
729852	UMAD1
113263	GLCCI1
3382	ICA1
100505938	ICA1-AS1
4697	NDUFA4
9678	PHF14
221981	THSD7A
54664	TMEM106B
221806	VWDE
85477	SCIN
10124	ARL4A
2115	ETV1
729920	CRPPA
57037	ANKMY2
28969	BZW2
27075	TSPAN13
10551	AGR2
196	AHR
101927630	LINC02889
23161	SNX13
9734	HDAC9
221830	POLR1F
346389	MACC1
101927811	ITGB8-AS1
3696	ITGB8
6671	SP4
8701	DNAH11
55536	CDCA7L
9771	RAPGEF5
54543	TOMM7
84668	HYCC1
55975	KLHL7
11097	NUP42
115416	MALSU1
10643	IGF2BP3
256355	RPS2P32
29896	TRA2A
90693	CCDC126
340277	FAM221A
56164	STK31
51678	PALS2
1687	GSDME
26031	OSBPL3
54205	CYCS
9603	NFE2L3
3181	HNRNPA2B1
11335	CBX3
29887	SNX10
8935	SKAP2
3198	HOXA1
100506311	HOTAIRM1
3199	HOXA2
3200	HOXA3
105375205	NA
285943	HOXA-AS2
3202	HOXA5
3203	HOXA6
100874323	HOXA10-AS
3206	HOXA10
3209	HOXA13
11112	HIBADH
8887	TAX1BP1
221895	JAZF1
9586	CREB5
54504	CPVL
1124	CHN2
222171	PRR15
646762	LOC646762
9805	SCRN1
55033	FKBP14
84725	PLEKHA8
222166	MTURN
223082	ZNRF2
222161	DKFZP586I1420
10392	NOD1
79017	GGCT
401320	GARS1-DT
2617	GARS1
23658	LSM5
23080	AVL9
100129460	DPY19L1P1
441208	ZNRF2P1
401321	LINC00997
25948	KBTBD2
441212	RP9P
11328	FKBP9
51251	NT5C3A
6100	RP9
27241	BBS9
23333	DPY19L1
64224	HERPUD2
101930085	HERPUD2-AS1
989	SEPTIN7
80820	EEPD1
23366	MATCAP2
54443	ANLN
353345	GPR141
54749	EPDR1
83930	STARD3NL
27072	VPS41
11281	POU6F2
57002	YAE1
5898	RALA
349114	LINC00265
8621	CDK13
136647	MPLKIP
3624	INHBA
2737	GLI3
79020	C7orf25
5683	PSMA2
64983	MRPL32
9263	STK17A
55744	COA1
644	BLVRA
55665	URGCP
51619	UBE2D4
84820	POLR2J4
285955	SPDYE1
401331	RASA4CP
28988	DBNL
5224	PGAM2
27434	POLM
5425	POLD2
10652	YKT6
23386	NUDCD3
54606	DDX56
222068	TMED4
4967	OGDH
83637	ZMIZ2
5478	PPIA
94239	H2AZ2
5814	PURB
101928927	NA
285958	SNHG15
83605	CCM2
23148	NACAD
9238	TBRG4
641977	SEPTIN7P2
730338	LOC730338
64759	TNS3
3364	HUS1
7378	UPP1
154664	ABCA13
63979	FIGNL1
2887	GRB10
401337	LINC01446
23480	SEC61G
1956	EGFR
100507500	EGFR-AS1
55915	LANCL2
81552	VOPP1
360132	FKBP9P1
349075	ZNF713
51373	MRPS17
2631	NIPSNAP2
5723	PSPH
908	CCT6A
25870	SUMF2
51142	CHCHD2
441234	ZNF716
728927	ZNF736
649395	YWHAEP1
340252	ZNF680
51427	ZNF107
7697	ZNF138
10793	ZNF273
51351	ZNF117
2086	ERV3-1
643180	CCT6P3
168374	ZNF92
441242	LINC03006
643253	CCT6P1
154807	VKORC1L1
2990	GUSB
435	ASL
27297	CRCP
8460	TPST1
285908	LINC00174
493754	RABGEF1P1
154881	KCTD7
100996437	LOC100996437
27342	RABGEF1
644794	LINC02604
55069	TMEM248
51119	SBDS
55253	TYW1
5382	PMS2P4
64940	STAG3L4
441250	TYW1B
155370	SBDSP1
9883	POM121
260294	NSUN5P2
442578	STAG3L3
100093631	GTF2IP4
55695	NSUN5
9031	BAZ1B
9275	BCL7B
26608	TBL2
84277	DNAJC30
114049	BUD23
6804	STX1A
83451	ABHD11
1364	CLDN4
155368	METTL27
3984	LIMK1
7458	EIF4H
5982	RFC2
7461	CLIP2
9569	GTF2IRD1
2969	GTF2I
653361	NCF1
442582	STAG3L2
5383	PMS2P5
